Draw Date,b1,b2,b3,b4,b5,b6,Jackpot,Outcome,mean,median,std,min,max,range,sum_without_bonus,sum_with_bonus,even_count,odd_count,low_range_count,high_range_count,prev_common_count,has_consecutive
Tuesday 12 January 2016,10,16,27,29,36,13,"R27,546,371.48",Roll,23.6,27.0,9.350935782048769,10,36,26,118,131,3,3,2,4,0,False
Friday 8 January 2016,15,17,38,39,43,11,"R24,033,784.71",Roll,30.4,38.0,11.892854997854805,15,43,28,152,163,1,5,2,4,0,True
Tuesday 5 January 2016,24,29,38,39,45,18,"R20,444,132.30",Roll,35.0,38.0,7.5099933422074345,24,45,21,175,193,2,4,1,5,2,True
Friday 1 January 2016,13,17,24,34,40,18,"R16,762,455.16",Roll,25.6,24.0,10.131140113531153,13,40,27,128,146,3,3,3,3,1,False
Tuesday 29 December 2015,5,7,14,25,30,3,"R14,453,929.46",Roll,16.2,14.0,9.826494797230598,5,30,25,81,84,2,4,4,2,0,False
Tuesday 22 December 2015,3,8,16,38,43,9,"R10,474,423.27",Roll,21.6,16.0,16.057397049335236,3,43,40,108,117,3,3,3,3,0,False
Friday 18 December 2015,3,35,40,43,45,5,"R6,900,567.99",Roll,33.2,40.0,15.471263684650975,3,45,42,166,171,1,5,1,5,2,False
Tuesday 15 December 2015,4,11,18,20,42,12,"R3,334,449.12",Roll,19.0,18.0,12.806248474865697,4,42,38,95,107,4,2,4,2,0,False
Friday 11 December 2015,1,3,5,11,38,13,"R3,309,235.40",Won,11.6,5.0,13.61763562443936,1,38,37,58,71,1,5,4,2,1,False
Tuesday 8 December 2015,7,10,12,24,26,7,"R61,261,924.29",Won,15.8,12.0,7.704544113703289,7,26,19,79,86,4,2,4,2,0,False
Friday 4 December 2015,7,18,34,35,41,1,"R55,677,786.60",Roll,27.0,34.0,12.569805089976535,7,41,34,135,136,2,4,2,4,1,True
Tuesday 1 December 2015,4,10,18,23,34,1,"R50,000,000",Roll,17.8,18.0,10.4,4,34,30,89,90,4,2,4,2,2,False
Friday 27 November 2015,1,19,28,42,44,18,"R10,441,436.61",Roll,26.8,28.0,15.84171707865028,1,44,43,134,152,3,3,2,4,0,False
Tuesday 24 November 2015,30,33,34,44,45,8,"R7,132,540.86",Roll,37.2,34.0,6.11228271597445,30,45,15,186,194,3,3,0,6,1,True
Friday 20 November 2015,10,16,29,37,41,7,"R4,814,805.68",Roll,26.6,29.0,11.909659944767524,10,41,31,133,140,2,4,2,4,0,False
Tuesday 17 November 2015,17,29,35,38,40,13,"R2,264,233.31",Roll,31.8,35.0,8.280096617793781,17,40,23,159,172,2,4,1,5,1,False
Friday 13 November 2015,2,11,16,31,45,20,"R31,637,127.20",Won,21.0,16.0,15.244671200127604,2,45,43,105,125,2,4,3,3,0,False
Tuesday 10 November 2015,6,21,22,28,43,2,"R27,472,009.85",Roll,24.0,22.0,11.949895397031725,6,43,37,120,122,3,3,3,3,0,True
Friday 6 November 2015,19,24,30,40,42,10,"R24,079,057.01",Roll,31.0,30.0,8.899438184514796,19,42,23,155,165,4,2,2,4,0,False
Tuesday 3 November 2015,1,7,10,37,45,3,"R20,356,185.11",Roll,20.0,10.0,17.57270610919104,1,45,44,100,103,1,5,3,3,0,False
Friday 30 October 2015,3,6,18,40,44,12,"R16,975,594.44",Roll,22.2,18.0,16.975276139138355,3,44,41,111,123,4,2,3,3,0,False
Tuesday 27 October 2015,5,13,18,27,41,3,"R13,817,155.18",Roll,20.8,18.0,12.367699866992245,5,41,36,104,107,1,5,3,3,1,False
Friday 23 October 2015,1,5,27,33,37,10,"R11,334,386.26",Roll,20.6,27.0,14.77294825009551,1,37,36,103,113,0,6,2,4,2,False
Tuesday 20 October 2015,13,14,17,35,44,6,"R8,769,220.73",Roll,24.6,17.0,12.563439019631527,13,44,31,123,129,2,4,3,3,0,True
Friday 16 October 2015,28,34,41,42,45,8,"R6,628,346.09",Roll,38.0,41.0,6.164414002968976,28,45,17,190,198,3,3,0,6,0,True
Tuesday 13 October 2015,7,11,14,23,34,3,"R4,254,287.06",Roll,17.8,14.0,9.66229786334493,7,34,27,89,92,2,4,4,2,1,False
Friday 9 October 2015,14,17,32,41,43,5,"R2,223,216.91",Roll,29.4,32.0,11.976643937263894,14,43,29,147,152,2,4,2,4,1,False
Tuesday 6 October 2015,24,35,38,42,44,9,"R11,598,777.30",Won,36.6,38.0,7.031358332498779,24,44,20,183,192,4,2,1,5,0,False
Friday 2 October 2015,6,9,14,32,43,1,"R9,271,329.03",Roll,20.8,14.0,14.3024473430249,6,43,37,104,105,3,3,3,3,0,False
Tuesday 29 September 2015,10,11,12,24,35,19,"R6,585,599.67",Roll,18.4,12.0,9.728309205612248,10,35,25,92,111,3,3,4,2,0,True
Friday 25 September 2015,14,20,21,26,32,12,"R4,279,366.61",Roll,22.6,21.0,6.053098380168622,14,32,18,113,125,4,2,3,3,0,True
Tuesday 22 September 2015,2,21,22,25,31,19,"R1,993,391",Roll,20.2,22.0,9.744742172063866,2,31,29,101,120,2,4,4,2,1,True
Friday 18 September 2015,5,17,25,40,45,6,"R14,990,489.70",Won,26.4,25.0,14.691494137765567,5,45,40,132,138,1,5,3,3,1,False
Tuesday 15 September 2015,5,19,21,42,43,17,"R12,343,647.86",Roll,26.0,21.0,14.560219778561036,5,43,38,130,147,1,5,3,3,1,True
Friday 11 September 2015,2,6,22,23,41,9,"R9,910,360.77",Roll,18.8,22.0,13.905394636614956,2,41,39,94,103,3,3,4,2,0,True
Tuesday 8 September 2015,1,12,13,14,23,20,"R7,363,008.65",Roll,12.6,13.0,7.002856560004639,1,23,22,63,83,2,4,5,1,1,True
Friday 4 September 2015,1,25,29,43,44,13,"R4,985,563.05",Roll,28.4,29.0,15.615377036754508,1,44,43,142,155,1,5,2,4,1,True
Tuesday 1 September 2015,23,30,31,44,45,7,"R2,444,180.98",Roll,34.6,31.0,8.546344247688598,23,45,22,173,180,2,4,1,5,1,True
Friday 28 August 2015,10,16,18,20,31,17,"R9,311,509.80",Roll,19.0,18.0,6.870225614927067,10,31,21,95,112,4,2,4,2,1,False
Tuesday 25 August 2015,2,11,19,20,31,10,"R6,660,696.98",Roll,16.6,19.0,9.687104830649869,2,31,29,83,93,2,4,4,2,2,True
Friday 21 August 2015,8,14,23,26,45,1,"R3,000,000",Roll,23.2,23.0,12.639620247459968,8,45,37,116,117,3,3,3,3,0,False
Tuesday 18 August 2015,6,20,30,40,43,13,"R2,083,281.22",Roll,27.8,30.0,13.5705563629499,6,43,37,139,152,4,2,2,4,0,False
Friday 14 August 2015,2,17,26,32,43,11,"R14,473,549.10",Won,24.0,26.0,13.870832707519762,2,43,41,120,131,3,3,2,4,1,False
Tuesday 11 August 2015,11,14,20,24,44,16,"R11,000,000",Roll,22.6,20.0,11.62067123706716,11,44,33,113,129,4,2,4,2,0,False
Friday 7 August 2015,9,10,19,28,45,12,"R9,744,885.02",Roll,22.2,19.0,13.317657451669193,9,45,36,111,123,2,4,3,3,0,True
Tuesday 4 August 2015,4,7,8,26,36,13,"R6,000,000",Roll,16.2,8.0,12.560254774486065,4,36,32,81,94,4,2,3,3,0,True
Friday 31 July 2015,4,9,28,35,38,14,"R4,785,480.23",Roll,22.8,28.0,13.789851340750559,4,38,34,114,128,3,3,2,4,1,False
Tuesday 28 July 2015,6,21,23,36,43,18,"R1,000,000",Roll,25.8,23.0,12.82809416865966,6,43,37,129,147,2,4,3,3,0,False
Friday 24 July 2015,12,34,35,38,39,3,"R20,814,582.80",Won,31.6,35.0,9.971960689854328,12,39,27,158,161,3,3,1,5,0,True
Tuesday 21 July 2015,4,18,19,21,29,17,"R18,000,000",Roll,18.2,19.0,8.084553172563094,4,29,25,91,108,2,4,4,2,0,True
Friday 17 July 2015,8,23,24,42,44,4,"R13,000,000",Roll,28.2,24.0,13.362634470792052,8,44,36,141,145,4,2,3,3,0,True
Tuesday 14 July 2015,8,12,15,25,36,10,"R11,000,000",Roll,19.2,15.0,10.107423014794621,8,36,28,96,106,3,3,4,2,1,False
Friday 10 July 2015,10,11,14,19,34,14,"R8,000,000",Roll,17.6,14.0,8.777243302996677,10,34,24,88,102,3,3,4,2,0,True
Tuesday 7 July 2015,11,16,20,22,38,5,"R8,780,371",Roll,21.4,20.0,9.112628599915615,11,38,27,107,112,4,2,4,2,1,False
Friday 3 July 2015,2,9,19,24,26,14,"R5,000,000",Roll,16.0,19.0,9.143303560529969,2,26,24,80,94,3,3,4,2,0,False
Tuesday 30 June 2015,12,15,25,39,44,19,"R3,000,000",Roll,27.0,25.0,12.696456198483101,12,44,32,135,154,2,4,3,3,0,False
Friday 26 June 2015,11,12,24,27,32,20,"R2,000,000",Roll,21.2,24.0,8.328265125462805,11,32,21,106,126,3,3,3,3,1,True
Tuesday 23 June 2015,4,11,19,24,42,6,"R24,007,350.80",Won,20.0,19.0,12.946041866145807,4,42,38,100,106,3,3,4,2,2,False
Friday 19 June 2015,1,22,29,34,35,15,"R21,000,000",Roll,24.2,29.0,12.480384609458156,1,35,34,121,136,2,4,2,4,0,True
Tuesday 16 June 2015,10,13,15,22,30,1,"R19,766,206",Roll,18.0,15.0,7.183313998427188,10,30,20,90,91,3,3,4,2,1,False
Friday 12 June 2015,21,26,28,30,44,10,"R18,174,405.99",Roll,29.8,28.0,7.704544113703289,21,44,23,149,159,4,2,1,5,1,False
Tuesday 9 June 2015,2,8,16,18,30,12,"R16,279,301.88",Roll,14.8,16.0,9.516301802696256,2,30,28,74,86,5,1,4,2,1,False
Friday 5 June 2015,5,9,21,25,35,4,"R14,609,077.11",Roll,19.0,21.0,10.881176406988354,5,35,30,95,99,0,6,4,2,0,False
Tuesday 2 June 2015,6,8,11,19,22,17,"R12,500,000",Roll,13.2,11.0,6.241794613730894,6,22,16,66,83,3,3,5,1,0,False
Friday 29 May 2015,4,12,17,25,29,5,"R12,520,572",Roll,17.4,17.0,8.957678270623477,4,29,25,87,92,2,4,4,2,0,False
Tuesday 26 May 2015,12,13,20,31,36,19,"R9,906,982",Roll,22.4,20.0,9.604165762834375,12,36,24,112,131,3,3,3,3,1,True
Friday 22 May 2015,9,31,32,40,41,10,"R7,338,342",Roll,30.6,32.0,11.534296684236972,9,41,32,153,163,2,4,1,5,1,True
Tuesday 19 May 2015,3,21,25,26,36,1,"R4,826,424",Roll,22.2,25.0,10.796295661012625,3,36,33,111,112,2,4,3,3,0,True
Friday 15 May 2015,8,26,40,44,45,7,"R2,585,051",Roll,32.6,40.0,14.051334456200237,8,45,37,163,170,4,2,1,5,1,True
Tuesday 12 May 2015,18,21,24,28,41,15,"R21,904,212",Roll,26.4,24.0,8.01498596380555,18,41,23,132,147,3,3,3,3,0,False
Friday 8 May 2015,2,22,37,38,43,15,"R19,116,039",Roll,28.4,37.0,14.947909552843836,2,43,41,142,157,3,3,2,4,0,True
Tuesday 5 May 2015,4,8,18,22,38,15,"R15,988,177",Roll,18.0,18.0,11.933147112141038,4,38,34,90,105,5,1,4,2,2,False
Friday 1 May 2015,4,8,20,35,45,16,"R13,064,172",Roll,22.4,20.0,15.62817967646904,4,45,41,112,128,3,3,3,3,2,False
Tuesday 28 April 2015,11,27,37,39,44,3,"R10,357,712",Roll,31.6,37.0,11.689311356961968,11,44,33,158,161,1,5,1,5,0,False
Friday 24 April 2015,4,13,20,31,38,1,"R7,916,094",Roll,21.2,20.0,12.188519188154071,4,38,34,106,107,3,3,3,3,0,False
Tuesday 21 April 2015,7,9,22,28,35,15,"R5,066,208",Roll,20.2,22.0,10.796295661012623,7,35,28,101,116,2,4,3,3,0,False
Friday 17 April 2015,5,6,26,31,41,16,"R2,706,432",Roll,21.8,26.0,14.161920773680384,5,41,36,109,125,2,4,2,4,0,True
Tuesday 14 April 2015,20,22,23,29,33,19,"R51,844,047",Won,25.4,23.0,4.841487374764082,20,33,13,127,146,2,4,3,3,0,True
Friday 10 April 2015,12,13,17,22,28,18,"R47,400,260",Roll,18.4,17.0,5.9531504264548865,12,28,16,92,110,3,3,4,2,1,True
Tuesday 7 April 2015,5,16,22,24,40,7,"R42,853,921",Roll,21.4,22.0,11.412274094149685,5,40,35,107,114,4,2,4,2,1,False
Tuesday 31 March 2015,5,6,20,26,27,15,"R38,252,123",Roll,16.8,20.0,9.53729521405309,5,27,22,84,99,3,3,3,3,1,True
Friday 27 March 2015,8,23,33,35,40,17,"R34,365,981",Roll,27.8,33.0,11.338430226446693,8,40,32,139,156,2,4,2,4,0,False
Tuesday 24 March 2015,5,17,21,25,36,16,"R30,350,080",Roll,20.8,21.0,10.12719112093773,5,36,31,104,120,1,5,4,2,0,False
Friday 20 March 2015,11,17,27,34,42,9,"R27,277,723",Roll,26.2,27.0,11.196428001822724,11,42,31,131,140,2,4,2,4,1,False
Tuesday 17 March 2015,12,15,26,34,41,16,"R23,928,534",Roll,25.6,26.0,11.001818031580054,12,41,29,128,144,3,3,2,4,1,False
Friday 13 March 2015,18,19,20,22,43,6,"R21,126,851",Roll,24.4,20.0,9.393614852653903,18,43,25,122,128,3,3,4,2,0,True
Tuesday 10 March 2015,24,26,27,31,33,18,"R18,012,143",Roll,28.2,27.0,3.3105890714493698,24,33,9,141,159,2,4,1,5,0,True
Friday 6 March 2015,10,21,23,25,45,9,"R15,345,863",Roll,24.8,23.0,11.356055653262711,10,45,35,124,133,1,5,4,2,0,False
Tuesday 3 March 2015,1,27,30,33,38,9,"R12,330,006",Roll,25.8,30.0,12.921300244170478,1,38,37,129,138,2,4,1,5,0,False
Friday 27 February 2015,4,9,27,31,41,11,"R9,559,878",Roll,22.4,27.0,13.850631754544628,4,41,37,112,123,1,5,2,4,1,False
Tuesday 24 February 2015,13,14,18,25,39,20,"R6,640,176",Roll,21.8,18.0,9.579144011862438,13,39,26,109,129,2,4,4,2,0,True
Friday 20 February 2015,2,11,12,19,40,12,"R4,483,459",Roll,16.8,12.0,12.796874618437112,2,40,38,84,96,3,3,4,2,0,True
Tuesday 17 February 2015,1,5,9,18,40,17,"R2,101,752",Roll,14.6,9.0,13.893883546366725,1,40,39,73,90,2,4,4,2,1,False
Friday 13 February 2015,6,11,20,27,37,20,"R7,098,882",Won,20.2,20.0,11.08873302050329,6,37,31,101,121,2,4,3,3,0,False
Tuesday 10 February 2015,10,20,27,31,33,6,"R4,578,369",Roll,24.2,27.0,8.37615663654877,10,33,23,121,127,2,4,2,4,2,False
Friday 6 February 2015,17,23,36,38,42,2,"R2,408,381",Roll,31.2,36.0,9.537295214053092,17,42,25,156,158,3,3,2,4,0,False
Tuesday 3 February 2015,11,12,25,41,42,20,"R5,214,968",Won,26.2,25.0,13.43726162579266,11,42,31,131,151,2,4,3,3,1,True
Friday 30 January 2015,4,23,25,43,45,17,"R2,679,905",Roll,28.0,25.0,14.99333185119305,4,45,41,140,157,1,5,3,3,1,False
Tuesday 27 January 2015,12,26,28,31,35,13,"R6,963,402",Won,26.4,28.0,7.812809993849844,12,35,23,132,145,3,3,1,5,0,False
Friday 23 January 2015,1,8,11,29,34,13,"R4,648,732",Roll,16.6,11.0,12.690153663372245,1,34,33,83,96,2,4,3,3,0,False
Tuesday 20 January 2015,3,4,23,31,35,5,"R2,112,332",Roll,19.2,23.0,13.392535234226566,3,35,32,96,101,1,5,3,3,0,True
Friday 16 January 2015,5,7,14,29,42,4,"R9,633,526",Won,19.4,14.0,14.093970341958293,5,42,37,97,101,2,4,3,3,0,False
Tuesday 13 January 2015,3,9,15,18,35,17,"R6,972,329",Roll,16.0,15.0,10.807404868885037,3,35,32,80,97,1,5,4,2,0,False
Friday 9 January 2015,2,13,15,17,31,5,"R4,710,307",Roll,15.6,15.0,9.28654941299512,2,31,29,78,83,1,5,4,2,1,False
Tuesday 6 January 2015,2,9,14,18,20,20,"R2,259,813",Roll,12.6,14.0,6.499230723708768,2,20,18,63,83,4,2,5,1,1,False
Friday 2 January 2015,1,14,21,41,43,16,"R8,728,070",Won,24.0,21.0,16.049922118191105,1,43,42,120,136,1,5,3,3,1,False
Tuesday 30 December 2014,8,15,25,31,40,13,"R6,411,165",Roll,23.8,25.0,11.338430226446693,8,40,32,119,132,2,4,3,3,0,False
Friday 26 December 2014,10,12,13,30,45,11,"R3,973,317",Roll,22.0,13.0,13.549907748763458,10,45,35,110,121,3,3,3,3,0,True
Tuesday 23 December 2014,2,25,31,32,36,3,"R2,474,670",Roll,25.2,31.0,12.12270596855339,2,36,34,126,129,3,3,2,4,0,True
Friday 19 December 2014,7,9,10,29,45,7,"R2,714,602",Won,20.0,10.0,14.805404418657398,7,45,38,100,107,1,5,3,3,0,True
Tuesday 16 December 2014,9,10,11,15,34,2,"R37,061,177",Won,15.8,11.0,9.325234581499814,9,34,25,79,81,2,4,4,2,2,True
Friday 12 December 2014,26,33,34,36,38,2,"R34,036,702",Roll,33.4,34.0,4.079215610874227,26,38,12,167,169,4,2,0,6,1,True
Tuesday 9 December 2014,13,22,35,36,43,15,"R30,589,322",Roll,29.8,35.0,10.796295661012623,13,43,30,149,164,2,4,2,4,1,True
Friday 5 December 2014,14,20,26,28,39,12,"R27,544,591",Roll,25.4,26.0,8.380930735902785,14,39,25,127,139,4,2,2,4,0,False
Tuesday 2 December 2014,19,25,26,40,43,12,"R24,369,278",Roll,30.6,26.0,9.264987857520376,19,43,24,153,165,2,4,2,4,1,True
Friday 28 November 2014,21,28,33,40,43,10,"R21,291,754",Roll,33.0,33.0,7.974960814950754,21,43,22,165,175,2,4,1,5,2,False
Tuesday 25 November 2014,8,19,24,37,40,7,"R17,950,780",Roll,25.6,24.0,11.77454882362802,8,40,32,128,135,3,3,3,3,1,False
Friday 21 November 2014,7,10,12,32,40,14,"R15,247,139",Roll,20.2,12.0,13.242356285797479,7,40,33,101,115,4,2,3,3,1,False
Tuesday 18 November 2014,15,18,22,24,41,1,"R12,605,206",Roll,24.0,22.0,9.055385138137417,15,41,26,120,121,3,3,4,2,0,False
Friday 14 November 2014,3,14,27,29,45,19,"R10,154,753",Roll,23.6,27.0,14.2492105044455,3,45,42,118,137,1,5,2,4,0,False
Tuesday 11 November 2014,3,4,18,22,40,7,"R7,419,220",Roll,17.4,18.0,13.558761005342634,3,40,37,87,94,4,2,4,2,1,True
Friday 7 November 2014,8,14,33,41,44,9,"R5,083,577",Roll,28.0,33.0,14.463747785411636,8,44,36,140,149,3,3,2,4,0,False
Tuesday 4 November 2014,12,17,19,24,36,11,"R2,446,938",Roll,21.6,19.0,8.16333265278342,12,36,24,108,119,3,3,4,2,0,False
Friday 31 October 2014,4,16,21,35,36,6,"R7,643,015",Won,22.4,21.0,12.043255373859678,4,36,32,112,118,3,3,3,3,1,True
Tuesday 28 October 2014,9,10,17,23,33,18,"R4,879,836",Roll,18.4,17.0,8.890444308357148,9,33,24,92,110,1,5,4,2,0,True
Friday 24 October 2014,7,21,31,37,44,10,"R2,511,801",Roll,28.0,31.0,12.93058390019569,7,44,37,140,150,1,5,2,4,0,False
Tuesday 21 October 2014,26,28,30,31,32,18,"R18,020,773",Won,29.4,30.0,2.1540659228538015,26,32,6,147,165,4,2,0,6,1,True
Friday 17 October 2014,6,17,22,27,35,7,"R15,537,954",Roll,21.4,22.0,9.728309205612248,6,35,29,107,114,2,4,3,3,0,False
Tuesday 14 October 2014,7,21,38,39,43,5,"R12,630,004",Roll,29.6,38.0,13.588230201170422,7,43,36,148,153,1,5,2,4,0,True
Friday 10 October 2014,4,9,14,17,26,2,"R10,234,836",Roll,14.0,14.0,7.4565407529228995,4,26,22,70,72,3,3,4,2,0,False
Tuesday 7 October 2014,6,11,20,36,45,12,"R7,577,958",Roll,23.6,20.0,14.786480311419618,6,45,39,118,130,3,3,3,3,0,False
Friday 3 October 2014,20,34,38,42,43,13,"R5,147,524",Roll,35.4,38.0,8.333066662399863,20,43,23,177,190,4,2,1,5,1,True
Tuesday 30 September 2014,18,27,37,39,41,6,"R2,463,046",Roll,32.4,37.0,8.662563131083086,18,41,23,162,168,1,5,1,5,0,False
Friday 26 September 2014,1,3,6,34,37,1,"R24,613,777",Won,16.2,6.0,15.866946776238962,1,37,36,81,82,2,4,3,3,1,False
Tuesday 23 September 2014,7,10,21,22,34,3,"R21,227,399",Roll,18.8,21.0,9.620810776644554,7,34,27,94,97,3,3,4,2,1,True
Friday 19 September 2014,9,13,25,28,34,3,"R18,568,981",Roll,21.8,25.0,9.368030742904295,9,34,25,109,112,2,4,3,3,1,False
Tuesday 16 September 2014,7,12,28,43,44,8,"R15,628,950",Roll,26.8,28.0,15.302287410710857,7,44,37,134,142,3,3,2,4,1,True
Friday 12 September 2014,3,21,26,27,36,18,"R13,091,365",Roll,22.6,26.0,10.9288608738514,3,36,33,113,131,2,4,2,4,0,True
Tuesday 9 September 2014,2,4,18,19,29,6,"R10,422,711",Roll,14.4,18.0,10.09158064923429,2,29,27,72,78,3,3,4,2,0,True
Friday 5 September 2014,1,8,24,33,43,11,"R7,961,271",Roll,21.8,24.0,15.509996776273036,1,43,42,109,120,2,4,3,3,0,False
Tuesday 2 September 2014,11,21,36,39,44,2,"R5,210,903",Roll,30.2,36.0,12.286578042726136,11,44,33,151,153,2,4,2,4,0,False
Friday 29 August 2014,15,23,30,41,43,13,"R2,641,026",Roll,30.4,30.0,10.61319932913728,15,43,28,152,165,1,5,2,4,0,False
Tuesday 26 August 2014,4,12,28,29,36,3,"R9,884,843",Won,21.8,28.0,11.872657663724663,4,36,32,109,112,4,2,2,4,0,True
Friday 22 August 2014,5,8,21,34,35,7,"R7,332,011",Roll,20.6,21.0,12.563439019631527,5,35,30,103,110,2,4,3,3,0,True
Tuesday 19 August 2014,6,18,22,26,35,5,"R4,816,761",Roll,21.4,22.0,9.54148835350125,6,35,29,107,112,4,2,3,3,1,False
Friday 15 August 2014,19,31,40,41,43,13,"R2,563,780",Roll,34.8,40.0,8.908422980528035,19,43,24,174,187,1,5,1,5,0,True
Tuesday 12 August 2014,10,17,26,29,31,4,"R27,720,442",Won,22.6,26.0,7.914543574963752,10,31,21,113,117,2,4,2,4,1,False
Friday 8 August 2014,10,23,35,37,39,12,"R24,845,463",Roll,28.8,35.0,10.92520022699813,10,39,29,144,156,1,5,2,4,1,False
Tuesday 5 August 2014,14,32,35,37,40,3,"R21,589,344",Roll,31.6,35.0,9.178235124467014,14,40,26,158,161,3,3,1,5,2,False
Friday 1 August 2014,7,14,15,35,39,4,"R18,661,752",Roll,22.0,15.0,12.617448236470002,7,39,32,110,114,1,5,3,3,2,True
Tuesday 29 July 2014,1,9,23,29,42,13,"R15,447,008",Roll,20.8,23.0,14.510685717773644,1,42,41,104,117,1,5,3,3,0,False
Friday 25 July 2014,9,13,28,40,45,12,"R12,778,219",Roll,27.0,28.0,14.24078649513432,9,45,36,135,147,2,4,2,4,1,False
Tuesday 22 July 2014,9,21,27,39,43,3,"R9,867,076",Roll,27.8,27.0,12.302845199383759,9,43,34,139,142,0,6,2,4,1,False
Friday 18 July 2014,14,17,19,22,35,17,"R7,549,451",Roll,21.4,19.0,7.28285658241325,14,35,21,107,124,2,4,4,2,0,False
Tuesday 15 July 2014,22,24,29,36,43,13,"R4,943,211",Roll,30.8,29.0,7.782030583337488,22,43,21,154,167,3,3,2,4,1,False
Friday 11 July 2014,6,13,27,33,35,15,"R2,549,730",Roll,22.8,27.0,11.391224692718513,6,35,29,114,129,1,5,2,4,0,False
Tuesday 8 July 2014,12,19,27,37,43,9,"R5,321,558",Won,27.6,27.0,11.341957503006261,12,43,31,138,147,1,5,2,4,1,False
Friday 4 July 2014,4,19,25,31,36,3,"R2,868,927",Roll,23.0,25.0,11.081516141756055,4,36,32,115,118,2,4,3,3,1,False
Tuesday 1 July 2014,1,10,19,21,31,11,"R51,255,734",Won,16.4,19.0,10.190191362285598,1,31,30,82,93,1,5,4,2,2,False
Friday 27 June 2014,11,12,14,30,32,2,"R46,893,695",Roll,19.8,14.0,9.21737489744233,11,32,21,99,101,4,2,3,3,0,True
Tuesday 24 June 2014,4,5,6,12,30,16,"R42,600,444",Roll,11.4,6.0,9.707728879609277,4,30,26,57,73,4,2,4,2,2,True
Friday 20 June 2014,25,27,36,37,39,4,"R39,358,985",Roll,32.8,36.0,5.670978751503131,25,39,14,164,168,1,5,1,5,0,True
Tuesday 17 June 2014,2,3,7,19,25,11,"R35,730,066",Roll,11.2,7.0,9.173875952943773,2,25,23,56,67,1,5,5,1,1,True
Friday 13 June 2014,12,18,21,27,34,10,"R33,482,419",Roll,22.4,21.0,7.552483035399683,12,34,22,112,122,3,3,3,3,0,False
Tuesday 10 June 2014,11,15,24,28,35,13,"R30,055,651",Roll,22.6,24.0,8.685620300243386,11,35,24,113,126,2,4,3,3,0,False
Friday 6 June 2014,4,10,16,29,42,11,"R27,084,423",Roll,20.2,16.0,13.687950905814938,4,42,38,101,112,4,2,3,3,0,False
Tuesday 3 June 2014,23,28,30,41,43,12,"R23,779,202",Roll,33.0,30.0,7.720103626247513,23,43,20,165,177,2,4,1,5,0,False
Friday 30 May 2014,1,3,35,40,43,17,"R20,793,408",Roll,24.4,35.0,18.478095139921756,1,43,42,122,139,1,5,2,4,1,False
Tuesday 27 May 2014,4,11,24,26,31,10,"R17,646,294",Roll,19.2,24.0,10.067770358922575,4,31,27,96,106,3,3,3,3,0,False
Friday 23 May 2014,12,22,40,42,43,12,"R14,945,402",Roll,31.8,40.0,12.528367810692659,12,43,31,159,171,4,2,2,4,0,True
Tuesday 20 May 2014,3,8,21,35,45,7,"R12,145,900",Roll,22.4,21.0,15.844241856270688,3,45,42,112,119,1,5,3,3,0,False
Friday 16 May 2014,8,22,25,34,37,5,"R9,830,996",Roll,25.2,25.0,10.225458424931373,8,37,29,126,131,3,3,3,3,1,False
Tuesday 13 May 2014,1,4,20,24,38,20,"R7,188,685",Roll,17.4,20.0,13.588230201170424,1,38,37,87,107,4,2,4,2,0,False
Friday 9 May 2014,1,5,22,26,34,16,"R4,945,586",Roll,17.6,22.0,12.595237195067032,1,34,33,88,104,3,3,3,3,1,False
Tuesday 6 May 2014,4,15,26,37,40,20,"R2,417,505",Roll,24.4,26.0,13.484806264830057,4,40,36,122,142,3,3,2,4,1,False
Friday 2 May 2014,11,14,24,36,41,11,"R33,488,192",Won,25.2,24.0,11.7881296226331,11,41,30,126,137,3,3,3,3,0,False
Tuesday 29 April 2014,12,20,31,40,44,14,"R29,947,380",Roll,29.4,31.0,11.993331480451959,12,44,32,147,161,4,2,2,4,0,False
Friday 25 April 2014,13,15,28,29,30,7,"R27,138,366",Roll,23.0,28.0,7.402702209328699,13,30,17,115,122,2,4,2,4,0,True
Tuesday 22 April 2014,3,22,28,30,42,11,"R23,850,229",Roll,25.0,28.0,12.77497553813705,3,42,39,125,136,4,2,2,4,2,False
Tuesday 15 April 2014,2,6,10,11,37,14,"R20,838,085",Roll,13.2,10.0,12.319090875547595,2,37,35,66,80,3,3,4,2,0,True
Friday 11 April 2014,17,23,33,41,42,18,"R18,182,292",Roll,31.2,33.0,9.846826900072937,17,42,25,156,174,1,5,2,4,0,True
Tuesday 8 April 2014,1,2,10,33,45,18,"R15,289,005",Roll,18.2,10.0,17.679366504487653,1,45,44,91,109,2,4,3,3,1,True
Friday 4 April 2014,3,16,22,24,44,15,"R12,725,011",Roll,21.8,22.0,13.302631318652711,3,44,41,109,124,4,2,4,2,0,False
Tuesday 1 April 2014,14,17,24,27,34,4,"R9,830,737",Roll,23.2,24.0,7.138627319029899,14,34,20,116,120,3,3,3,3,1,False
Friday 28 March 2014,2,3,7,35,41,16,"R7,145,945",Roll,17.6,7.0,16.84755175092215,2,41,39,88,104,1,5,3,3,0,True
Tuesday 25 March 2014,2,17,19,29,34,3,"R4,327,892",Roll,20.2,19.0,11.05260150371848,2,34,32,101,104,2,4,3,3,1,False
